t,energy
1.1077962695182701e11,-1.4874249580131523e27
1.1095349802620718e11,-1.487424959963569e27
1.1112736910058734e11,-1.4874249617236324e27
1.1130124017496751e11,-1.487424963311413e27
1.1147511124934767e11,-1.4874249647408696e27
1.1164898232372784e11,-1.4874249660238666e27
1.11822853398108e11,-1.4874249671715154e27
1.1199672447248817e11,-1.487424968194909e27
1.1217059554686833e11,-1.487424969105388e27
1.123444666212485e11,-1.4874249699144407e27
1.1251833769562866e11,-1.48742497063343e27
1.1269220877000883e11,-1.4874249712732372e27
1.1286607984438899e11,-1.4874249718439585e27
1.1303995091876917e11,-1.4874249723546726e27
1.1321382199314932e11,-1.4874249728133072e27
1.133876930675295e11,-1.4874249732266002e27
1.1356156414190965e11,-1.4874249736001342e27
1.1373543521628983e11,-1.487424973938405e27
1.1390930629066998e11,-1.4874249508365404e27
1.1408317736505016e11,-1.487424774132457e27
1.1425704843943031e11,-1.4874244633745424e27
1.1443091951381049e11,-1.4874240432810317e27
1.1460479058819064e11,-1.487423542434866e27
1.1477866166257082e11,-1.487422991241584e27
1.1495253273695097e11,-1.4874224211765506e27
1.1512640381133115e11,-1.4874218638054026e27
1.153002748857113e11,-1.487421348828223e27
1.1547414596009148e11,-1.4874209028362752e27
1.1564801703447163e11,-1.4874205482568654e27
1.158218881088518e11,-1.487420302525789e27
1.1599575918323196e11,-1.4874201775152472e27
1.1616963025761214e11,-1.487420170294584e27
1.163435013319923e11,-1.4874201626960193e27
1.1651737240637247e11,-1.4874201548424334e27
1.1669124348075262e11,-1.4874201468619768e27
1.168651145551328e11,-1.4874201388876632e27
1.1703898562951295e11,-1.487420131056503e27
1.1721285670389313e11,-1.4874201235080805e27
1.173867277782733e11,-1.4874201163824895e27
1.1756059885265346e11,-1.4874201098175887e27
1.1773446992703363e11,-1.4874201039456567e27
1.1790834100141379e11,-1.4874200988895517e27
1.1808221207579396e11,-1.4874200947585768e27
1.1825608315017412e11,-1.4874200916443042e27
1.1842995422455429e11,-1.4874200896166467e27
1.1860382529893445e11,-1.4874200887204515e27
1.1877769637331462e11,-1.487420088352232e27
1.1895156744769478e11,-1.4874200879448585e27
1.1912543852207495e11,-1.4874200874970436e27
1.1929930959645511e11,-1.4874200017539938e27
1.1947318067083528e11,-1.487419804589828e27
1.1964705174521544e11,-1.487419514727798e27
1.1982092281959561e11,-1.487419154256097e27
1.1999479389397577e11,-1.4874187475110265e27
1.2016866496835594e11,-1.4874183199050006e27
1.203425360427361e11,-1.4874178967534443e27
1.2051640711711627e11,-1.4874175021525862e27
1.2069027819149643e11,-1.48741715795588e27
1.208641492658766e11,-1.4874168828905956e27
1.2103802034025676e11,-1.487416691848327e27
1.2121189141463693e11,-1.4874165953741953e27
1.2138576248901709e11,-1.487416593770935e27
1.2155963356339726e11,-1.487416591927021e27
1.2173350463777742e11,-1.4874165897976e27
1.219073757121576e11,-1.487416587334523e27
1.2208124678653775e11,-1.4874165844893504e27
1.2225511786091792e11,-1.487416581218038e27
1.2242898893529808e11,-1.4874165774875773e27
1.2260286000967825e11,-1.487416573284942e27
1.2277673108405841e11,-1.4874165684433702e27
1.2295060215843858e11,-1.4874165622608616e27
1.2312447323281874e11,-1.4874165549365768e27
1.2329834430719891e11,-1.4874165467997996e27
1.2347221538157907e11,-1.4874165383717887e27
1.2364608645595924e11,-1.48741653043042e27
1.2381995753033942e11,-1.4874165240016124e27
1.2399382860471957e11,-1.487416520123409e27
1.2416769967909975e11,-1.4874165193101975e27
1.243415707534799e11,-1.4874165210715475e27
1.2451544182786008e11,-1.4874165086885952e27
1.2468931290224023e11,-1.4874164015971495e27
1.248631839766204e11,-1.487416213069935e27
1.2503705505100056e11,-1.4874159600224828e27
1.2521092612538074e11,-1.4874156618962752e27
1.253847971997609e11,-1.4874153394781562e27
1.2555866827414107e11,-1.4874150138076164e27
1.2573253934852122e11,-1.4874147051921778e27
1.259064104229014e11,-1.4874144323305325e27
1.2608028149728156e11,-1.4874142115543154e27
1.2625415257166173e11,-1.4874140562071806e27
1.2642802364604189e11,-1.4874139761798362e27
1.2660189472042206e11,-1.487413977026519e27
1.2677576579480222e11,-1.4874139784966e27
1.2694963686918239e11,-1.4874139798283855e27
1.2712350794356255e11,-1.48741398103851e27
1.2729737901794272e11,-1.487413982139031e27
1.2747125009232288e11,-1.4874139831389746e27
1.2764512116670305e11,-1.487413984045541e27
1.278189922410832e11,-1.4874139848650088e27
1.2799286331546338e11,-1.48741398560335e27
1.2816673438984354e11,-1.4874139862665722e27
1.2834060546422371e11,-1.48741398686085e27
1.2851447653860387e11,-1.487413987392487e27
1.2868834761298404e11,-1.4874139878677693e27
1.288622186873642e11,-1.4874139882927784e27
1.2903608976174437e11,-1.4874139886732102e27
1.2920996083612453e11,-1.4874139890142238e27
1.293838319105047e11,-1.4874139893203407e27
1.2955770298488486e11,-1.487413989595393e27
1.2973157405926503e11,-1.4874139898425136e27
1.2990544513364519e11,-1.4874139463817118e27
1.3007931620802536e11,-1.4874138318140532e27
1.3025318728240552e11,-1.4874136596027347e27
1.3042705835678569e11,-1.4874134452313262e27
1.3060092943116586e11,-1.4874132054346514e27
1.3077480050554602e11,-1.4874129574049113e27
1.309486715799262e11,-1.4874127173604016e27
1.3112254265430635e11,-1.4874125009888025e27
1.3129641372868652e11,-1.4874123224205514e27
1.3147028480306668e11,-1.4874121935149187e27
1.3164415587744685e11,-1.4874121234253092e27
1.3181802695182701e11,-1.487412118302686e27
1.3199189802620718e11,-1.487412113879389e27
1.3216576910058734e11,-1.487412109057258e27
1.3233964017496751e11,-1.487412103920257e27
1.3251351124934767e11,-1.4874120985560307e27
1.3268738232372784e11,-1.48741209305519e27
1.32861253398108e11,-1.487412087510486e27
1.3303512447248817e11,-1.4874120820158307e27
1.3320899554686833e11,-1.487412076665103e27
1.333828666212485e11,-1.4874120715507514e27
1.3355673769562866e11,-1.4874120667621484e27
1.3373060877000883e11,-1.4874120623837777e27
1.3390447984438899e11,-1.4874120584932514e27
1.3407835091876917e11,-1.4874120551592922e27
1.3425222199314932e11,-1.4874120524397296e27
1.344260930675295e11,-1.487412050379637e27
1.3459996414190965e11,-1.4874120490097292e27
1.3477383521628983e11,-1.4874120483450653e27
1.3494770629066998e11,-1.4874120478004145e27
1.3512157736505016e11,-1.487412047201246e27
1.3529544843943031e11,-1.487411989828822e27
1.3546931951381049e11,-1.4874118790654492e27
1.3564319058819064e11,-1.4874117274496542e27
1.3581706166257082e11,-1.4874115488283797e27
1.3599093273695097e11,-1.4874113576880441e27
1.3616480381133115e11,-1.487411168483749e27
1.363386748857113e11,-1.4874109949964101e27
1.3651254596009148e11,-1.4874108497451583e27
1.3668641703447163e11,-1.4874107434787924e27
1.368602881088518e11,-1.4874106847656433e27
1.3703415918323198e11,-1.4874106796960605e27
1.3720803025761214e11,-1.4874106776154367e27
1.3738190133199231e11,-1.4874106751788753e27
1.3755577240637247e11,-1.4874106722976004e27
1.3772964348075262e11,-1.4874106688681007e27
1.379035145551328e11,-1.4874106647801866e27
1.3807738562951297e11,-1.4874106599369866e27
1.3825125670389313e11,-1.487410654293568e27
1.384251277782733e11,-1.4874106479179103e27
1.3859899885265347e11,-1.4874106410657805e27
1.3877286992703363e11,-1.4874106342379422e27
1.389467410014138e11,-1.4874106279039033e27
1.3912061207579395e11,-1.4874106225148604e27
1.3929448315017413e11,-1.4874106188178883e27
1.394683542245543e11,-1.4874106172167306e27
1.3964222529893445e11,-1.4874106176553392e27
1.398160963733146e11,-1.4874106196691412e27
1.399899674476948e11,-1.487410622565175e27
1.4016383852207495e11,-1.4874106256369294e27
1.403377095964551e11,-1.48741062832691e27
1.4051158067083527e11,-1.4874106203927337e27
1.4068545174521545e11,-1.4874105609494066e27
1.408593228195956e11,-1.4874104602217344e27
1.4103319389397577e11,-1.48741032992417e27
1.4120706496835593e11,-1.4874101826389964e27
1.413809360427361e11,-1.4874100311975545e27
1.4155480711711627e11,-1.4874098880887745e27
1.4172867819149643e11,-1.4874097649153057e27
1.419025492658766e11,-1.4874096719153195e27
1.4207642034025677e11,-1.4874096175658767e27
1.4225029141463693e11,-1.4874096082807316e27
1.424241624890171e11,-1.4874096079347755e27
1.4259803356339725e11,-1.487409608050197e27
1.4277190463777744e11,-1.48740960866424e27
1.429457757121576e11,-1.4874096095868354e27
1.4311964678653775e11,-1.4874096104300017e27
1.432935178609179e11,-1.4874096112014303e27
1.434673889352981e11,-1.4874096119067967e27
1.4364126000967825e11,-1.4874096125504417e27
1.438151310840584e11,-1.487409613135928e27
1.439890021584386e11,-1.4874096136664705e27
1.4416287323281876e11,-1.4874096141452325e27
1.443367443071989e11,-1.4874096145755027e27
1.4451061538157907e11,-1.4874096149607455e27
1.4468448645595926e11,-1.4874096153045675e27
1.4485835753033942e11,-1.4874096156106182e27
1.4503222860471957e11,-1.487409615882467e27
1.4520609967909973e11,-1.4874096161234714e27
1.4537997075347992e11,-1.4874096163366694e27
1.4555384182786008e11,-1.487409616524694e27
1.4572771290224023e11,-1.4874096166897187e27
1.459015839766204e11,-1.487409597602408e27
1.4607545505100058e11,-1.4874095384447077e27
1.4624932612538074e11,-1.4874094489648148e27
1.464231971997609e11,-1.487409339866326e27
1.4659706827414105e11,-1.4874092222941043e27
1.4677093934852124e11,-1.4874091073211442e27
1.469448104229014e11,-1.487409005459174e27
1.4711868149728156e11,-1.487408925698481e27
1.472925525716617e11,-1.487408876153751e27
1.474664236460419e11,-1.4874088632796132e27
1.4764029472042206e11,-1.487408861255829e27
1.4781416579480222e11,-1.487408858805083e27
1.4798803686918237e11,-1.4874088559758238e27
1.4816190794356256e11,-1.4874088528209814e27
1.4833577901794272e11,-1.4874088493972388e27
1.4850965009232288e11,-1.4874088457642814e27
1.4868352116670303e11,-1.4874088419840012e27
1.4885739224108322e11,-1.4874088381196725e27
1.4903126331546338e11,-1.4874088342350463e27
1.4920513438984354e11,-1.4874088303934027e27
1.493790054642237e11,-1.4874088266565134e27
1.4955287653860388e11,-1.4874088230835676e27
1.4972674761298404e11,-1.4874088197300266e27
1.499006186873642e11,-1.487408816646484e27
1.500744897617444e11,-1.4874088138775442e27
1.5024836083612454e11,-1.4874088114607643e27
1.504222319105047e11,-1.4874088094257192e27
1.5059610298488486e11,-1.4874088077932042e27
1.5076997405926505e11,-1.4874088065746144e27
1.509438451336452e11,-1.4874088057714923e27
1.5111771620802536e11,-1.4874088049413668e27
1.5129158728240552e11,-1.487408779601805e27
1.514654583567857e11,-1.4874087225085678e27
1.5163932943116586e11,-1.4874086429277023e27
1.5181320050554602e11,-1.4874085507466164e27
1.5198707157992618e11,-1.487408456007886e27
1.5216094265430637e11,-1.487408368454345e27
1.5233481372868652e11,-1.4874082971049873e27
1.5250868480306668e11,-1.4874082498790597e27
1.5268255587744684e11,-1.4874082332826972e27
1.5285642695182703e11,-1.4874082308892954e27
1.5303029802620718e11,-1.4874082280956884e27
1.5320416910058734e11,-1.487408224778409e27
1.533780401749675e11,-1.487408220771748e27
1.535519112493477e11,-1.4874082158633195e27
1.5372578232372784e11,-1.4874082098094442e27
1.53899653398108e11,-1.487408202406094e27
1.5407352447248816e11,-1.4874081936734522e27
1.5424739554686835e11,-1.4874081841696923e27
1.544212666212485e11,-1.487408175217731e27
1.5459513769562866e11,-1.4874081685715558e27
1.5476900877000882e11,-1.4874081654658906e27
1.54942879844389e11,-1.4874081659153567e27
1.5511675091876917e11,-1.4874081687745735e27
1.5529062199314932e11,-1.4874081727080975e27
1.5546449306752948e11,-1.4874081768854522e27
1.5563836414190967e11,-1.4874081808042953e27
1.5581223521628983e11,-1.48740818419984e27
1.5598610629066998e11,-1.4874081869518924e27
1.5615997736505014e11,-1.487408189024218e27
1.5633384843943033e11,-1.4874081904307367e27
1.565077195138105e11,-1.4874081912174848e27
1.5668159058819064e11,-1.4874081626567003e27
1.5685546166257083e11,-1.487408108245829e27
1.57029332736951e11,-1.487408036991827e27
1.5720320381133115e11,-1.4874079582818593e27
1.573770748857113e11,-1.4874078814505717e27
1.575509459600915e11,-1.4874078153677173e27
1.5772481703447165e11,-1.487407768063577e27
1.578986881088518e11,-1.4874077464071303e27
1.5807255918323196e11,-1.487407745437796e27
1.5824643025761215e11,-1.4874077446678717e27
1.584203013319923e11,-1.4874077441465995e27
1.5859417240637247e11,-1.4874077439127832e27
1.5876804348075262e11,-1.4874077439947042e27
1.589419145551328e11,-1.487407744410189e27
1.5911578562951297e11,-1.4874077450039553e27
1.5928965670389313e11,-1.4874077455487512e27
1.594635277782733e11,-1.4874077460481598e27
1.5963739885265347e11,-1.4874077465048123e27
1.5981126992703363e11,-1.487407746920727e27
1.599851410014138e11,-1.4874077472975976e27
1.6015901207579395e11,-1.487407747637032e27
1.6033288315017413e11,-1.4874077479407058e27
1.605067542245543e11,-1.487407748210455e27
1.6068062529893445e11,-1.4874077484482923e27
1.608544963733146e11,-1.487407748656373e27
1.610283674476948e11,-1.487407748836914e27
1.6120223852207495e11,-1.4874077489920926e27
1.613761095964551e11,-1.4874077491239493e27
1.6154998067083527e11,-1.4874077492342922e27
1.6172385174521545e11,-1.4874077493246234e27
1.618977228195956e11,-1.4874077475777394e27
1.6207159389397577e11,-1.4874077180850412e27
1.6224546496835593e11,-1.4874076687769928e27
1.624193360427361e11,-1.4874076081454532e27
1.6259320711711627e11,-1.4874075448435806e27
1.6276707819149643e11,-1.487407487294639e27
1.629409492658766e11,-1.487407443326688e27
1.6311482034025677e11,-1.4874074198483824e27
1.6328869141463693e11,-1.487407419405278e27
1.634625624890171e11,-1.487407418590917e27
1.6363643356339728e11,-1.4874074174249692e27
1.6381030463777744e11,-1.4874074159320427e27
1.639841757121576e11,-1.4874074141411848e27
1.6415804678653775e11,-1.48740741208532e27
1.6433191786091794e11,-1.48740740980064e27
1.645057889352981e11,-1.4874074073259442e27
1.6467966000967825e11,-1.48740740470193e27
1.648535310840584e11,-1.4874074019704561e27
1.650274021584386e11,-1.4874073991737576e27
1.6520127323281876e11,-1.4874073963536406e27
1.653751443071989e11,-1.487407393550664e27
1.6554901538157907e11,-1.4874073908032927e27
1.6572288645595926e11,-1.4874073881470603e27
1.6589675753033942e11,-1.487407385613758e27
1.6607062860471957e11,-1.4874073832306722e27
1.6624449967909973e11,-1.4874073810199113e27
1.6641837075347992e11,-1.4874073789978605e27
1.6659224182786008e11,-1.4874073771747867e27
1.6676611290224023e11,-1.4874073755546032e27
1.669399839766204e11,-1.487407374134774e27
1.6711385505100058e11,-1.4874073729062852e27
1.6728772612538074e11,-1.4874073649654165e27
1.674615971997609e11,-1.487407334028369e27
1.6763546827414105e11,-1.4874072878176092e27
1.6780933934852124e11,-1.4874072344147852e27
1.679832104229014e11,-1.4874071818842254e27
1.6815708149728156e11,-1.4874071379112656e27
1.683309525716617e11,-1.4874071094705296e27
1.685048236460419e11,-1.487407102537239e27
1.6867869472042206e11,-1.4874070992308303e27
1.6885256579480222e11,-1.4874070954014363e27
1.6902643686918237e11,-1.4874070908931088e27
1.6920030794356256e11,-1.487407085499572e27
1.6937417901794272e11,-1.4874070789809787e27
1.6954805009232288e11,-1.487407071166347e27
1.6972192116670306e11,-1.4874070622789012e27
1.6989579224108322e11,-1.4874070535523753e27
1.7006966331546338e11,-1.4874070474228003e27
1.7024353438984354e11,-1.4874070460479883e27
1.7041740546422372e11,-1.4874070494061978e27
1.7059127653860388e11,-1.4874070554563064e27
1.7076514761298404e11,-1.487407062138864e27
1.709390186873642e11,-1.487407068418494e27
1.711128897617444e11,-1.4874070739955142e27
1.7128676083612454e11,-1.4874070787274992e27
1.714606319105047e11,-1.4874070825607815e27
1.7163450298488486e11,-1.4874070856079736e27
1.7180837405926505e11,-1.487407087969948e27
1.719822451336452e11,-1.4874070897325086e27
1.7215611620802536e11,-1.4874070909689438e27
1.7232998728240552e11,-1.487407091743782e27
1.725038583567857e11,-1.4874070921162064e27
1.7267772943116586e11,-1.487407078307463e27
1.7285160050554602e11,-1.4874070455236312e27
1.7302547157992618e11,-1.487407001509862e27
1.7319934265430637e11,-1.487406954192266e27
1.7337321372868652e11,-1.4874069113200957e27
1.7354708480306668e11,-1.487406880129768e27
1.7372095587744684e11,-1.487406867044912e27
1.7389482695182703e11,-1.487406866178919e27
1.7406869802620718e11,-1.4874068653854545e27
1.7424256910058734e11,-1.4874068647037865e27
1.744164401749675e11,-1.487406864167777e27
1.745903112493477e11,-1.4874068638054437e27
1.7476418232372784e11,-1.4874068636386722e27
1.74938053398108e11,-1.4874068636830488e27
1.7511192447248816e11,-1.487406863947831e27
1.7528579554686835e11,-1.48740686433077e27
1.754596666212485e11,-1.4874068646808597e27
1.7563353769562866e11,-1.487406864999688e27
1.7580740877000882e11,-1.487406865288352e27
1.75981279844389e11,-1.4874068655476644e27
1.7615515091876917e11,-1.4874068657783208e27
1.7632902199314932e11,-1.487406865981041e27
1.765028930675295e11,-1.4874068661566682e27
1.7667676414190967e11,-1.487406866306219e27
1.7685063521628983e11,-1.487406866430877e27
1.7702450629066998e11,-1.4874068665319555e27
1.7719837736505017e11,-1.487406866610826e27
1.7737224843943033e11,-1.487406866668826e27
1.775461195138105e11,-1.4874068667071703e27
1.7771999058819064e11,-1.4874068667268634e27
1.7789386166257083e11,-1.4874068667286306e27
1.78067732736951e11,-1.487406850778204e27
1.7824160381133115e11,-1.487406819988891e27
